FEATURE_A,FEATURE_B,GROUP_A,GROUP_B,SOURCE_A,SOURCE_B,PAIR_STRUCTURE,STRUCTURAL_PAIR,PEARSON,PEARSON_STRENGTH,SPEARMAN,SPEARMAN_STRENGTH,ABS_PEARSON,ABS_SPEARMAN,PEARSON_MINUS_SPEARMAN,ABS_MAGNITUDE_DIFFERENCE,MAX_ABS_CORRELATION,POTENTIAL_REDUNDANCY
TRANS_DAY,SEND_LONG_REGISTER,Discrete numerical,Continuous geographic,TRANS_DAY,SEND_LONG_REGISTER,Ordinary cross-feature relationship,False,0.00011479653865951982,Very weak or negligible,0.0002797315324160754,Very weak or negligible,0.00011479653865951982,0.0002797315324160754,-0.00016493499375655555,0.00016493499375655555,0.0002797315324160754,False
TRANS_DAY,RECEIVE_LAT,Discrete numerical,Continuous geographic,TRANS_DAY,RECEIVE_LAT,Ordinary cross-feature relationship,False,-0.0008654939675514125,Very weak or negligible,-0.0009269163220903947,Very weak or negligible,0.0008654939675514125,0.0009269163220903947,6.142235453898215e-05,6.142235453898215e-05,0.0009269163220903947,False
TRANS_DAY,RECEIVE_LONG,Discrete numerical,Continuous geographic,TRANS_DAY,RECEIVE_LONG,Ordinary cross-feature relationship,False,0.00012918259392212636,Very weak or negligible,0.00028669169755464626,Very weak or negligible,0.00012918259392212636,0.00028669169755464626,-0.0001575091036325199,0.0001575091036325199,0.00028669169755464626,False
TRANS_DAY,SEND_GENDER_BE,Discrete numerical,Binary encoding,TRANS_DAY,SEND_GENDER_BE,Ordinary cross-feature relationship,False,-7.696249390048686e-05,Very weak or negligible,-7.550597258574934e-05,Very weak or negligible,7.696249390048686e-05,7.550597258574934e-05,-1.4565213147375205e-06,1.4565213147375205e-06,7.696249390048686e-05,False
TRANS_DAY,TRANS_YEAR_BE,Discrete numerical,Binary encoding,TRANS_DAY,TRANS_YEAR_BE,Ordinary cross-feature relationship,False,0.0007434529350401049,Very weak or negligible,0.0006446628191142991,Very weak or negligible,0.0007434529350401049,0.0006446628191142991,9.879011592580581e-05,9.879011592580581e-05,0.0007434529350401049,False
TRANS_DAY,TRANS_NUM_CARD_FEWF,Discrete numerical,Frequency encoding with fallback,TRANS_DAY,TRANS_NUM_CARD_FEWF,Ordinary cross-feature relationship,False,0.00020893806595094366,Very weak or negligible,0.0002819049350322455,Very weak or negligible,0.00020893806595094366,0.0002819049350322455,-7.296686908130184e-05,7.296686908130184e-05,0.0002819049350322455,False
TRANS_DAY,SEND_NAME_FEWF,Discrete numerical,Frequency encoding with fallback,TRANS_DAY,SEND_NAME_FEWF,Ordinary cross-feature relationship,False,-1.9040119678758786e-05,Very weak or negligible,0.0001391176738863687,Very weak or negligible,1.9040119678758786e-05,0.0001391176738863687,-0.00015815779356512748,0.00012007755420760992,0.0001391176738863687,False
TRANS_DAY,SEND_JOB_FEWF,Discrete numerical,Frequency encoding with fallback,TRANS_DAY,SEND_JOB_FEWF,Ordinary cross-feature relationship,False,0.0008407308637010866,Very weak or negligible,0.000533026143888431,Very weak or negligible,0.0008407308637010866,0.000533026143888431,0.00030770471981265556,0.00030770471981265556,0.0008407308637010866,False
TRANS_DAY,RECEIVE_LOC_FEWF,Discrete numerical,Frequency encoding with fallback,TRANS_DAY,RECEIVE_LOC_FEWF,Ordinary cross-feature relationship,False,-0.00041866033890423953,Very weak or negligible,-0.0005926744019840889,Very weak or negligible,0.00041866033890423953,0.0005926744019840889,0.00017401406307984935,0.00017401406307984935,0.0005926744019840889,False
TRANS_DAY,TRANS_MONTH_SIN,Discrete numerical,Cyclical sine/cosine,TRANS_DAY,TRANS_MONTH_SIN,Ordinary cross-feature relationship,False,-0.0006278946476128182,Very weak or negligible,8.183490686557762e-05,Very weak or negligible,0.0006278946476128182,8.183490686557762e-05,-0.0007097295544783958,0.0005460597407472407,0.0006278946476128182,False
TRANS_DAY,TRANS_MONTH_COS,Discrete numerical,Cyclical sine/cosine,TRANS_DAY,TRANS_MONTH_COS,Ordinary cross-feature relationship,False,-0.007230821204192671,Very weak or negligible,-0.0077802699258762275,Very weak or negligible,0.007230821204192671,0.0077802699258762275,0.0005494487216835568,0.0005494487216835568,0.0077802699258762275,False
TRANS_DAY,TRANS_HOUR_SIN,Discrete numerical,Cyclical sine/cosine,TRANS_DAY,TRANS_HOUR_SIN,Ordinary cross-feature relationship,False,0.0012261948404707918,Very weak or negligible,0.0014555226973020027,Very weak or negligible,0.0012261948404707918,0.0014555226973020027,-0.0002293278568312109,0.0002293278568312109,0.0014555226973020027,False
TRANS_DAY,TRANS_HOUR_COS,Discrete numerical,Cyclical sine/cosine,TRANS_DAY,TRANS_HOUR_COS,Ordinary cross-feature relationship,False,-0.0013302100360114409,Very weak or negligible,-0.0012103961323150557,Very weak or negligible,0.0013302100360114409,0.0012103961323150557,-0.00011981390369638517,0.00011981390369638517,0.0013302100360114409,False
TRANS_DAY,TRANS_WEEK_OHEWI_Friday,Discrete numerical,One-Hot encoding with ignore,TRANS_DAY,TRANS_WEEK_OHEWI,Ordinary cross-feature relationship,False,-0.0014857483853909655,Very weak or negligible,-0.0017438502926576667,Very weak or negligible,0.0014857483853909655,0.0017438502926576667,0.00025810190726670117,0.00025810190726670117,0.0017438502926576667,False
TRANS_DAY,TRANS_WEEK_OHEWI_Monday,Discrete numerical,One-Hot encoding with ignore,TRANS_DAY,TRANS_WEEK_OHEWI,Ordinary cross-feature relationship,False,0.006701416677366818,Very weak or negligible,0.0069355029657672375,Very weak or negligible,0.006701416677366818,0.0069355029657672375,-0.00023408628840041953,0.00023408628840041953,0.0069355029657672375,False
TRANS_DAY,TRANS_WEEK_OHEWI_Saturday,Discrete numerical,One-Hot encoding with ignore,TRANS_DAY,TRANS_WEEK_OHEWI,Ordinary cross-feature relationship,False,0.0076132724008360925,Very weak or negligible,0.007433266410664431,Very weak or negligible,0.0076132724008360925,0.007433266410664431,0.00018000599017166125,0.00018000599017166125,0.0076132724008360925,False
TRANS_DAY,TRANS_WEEK_OHEWI_Sunday,Discrete numerical,One-Hot encoding with ignore,TRANS_DAY,TRANS_WEEK_OHEWI,Ordinary cross-feature relationship,False,-0.007650595062396097,Very weak or negligible,-0.007767863969019078,Very weak or negligible,0.007650595062396097,0.007767863969019078,0.00011726890662298178,0.00011726890662298178,0.007767863969019078,False
TRANS_DAY,TRANS_WEEK_OHEWI_Thursday,Discrete numerical,One-Hot encoding with ignore,TRANS_DAY,TRANS_WEEK_OHEWI,Ordinary cross-feature relationship,False,0.00997311198324382,Very weak or negligible,0.009897720923805798,Very weak or negligible,0.00997311198324382,0.009897720923805798,7.539105943802152e-05,7.539105943802152e-05,0.00997311198324382,False
TRANS_DAY,TRANS_WEEK_OHEWI_Tuesday,Discrete numerical,One-Hot encoding with ignore,TRANS_DAY,TRANS_WEEK_OHEWI,Ordinary cross-feature relationship,False,-0.006121114698653014,Very weak or negligible,-0.005919562514440018,Very weak or negligible,0.006121114698653014,0.005919562514440018,-0.00020155218421299623,0.00020155218421299623,0.006121114698653014,False
TRANS_DAY,TRANS_WEEK_OHEWI_Wednesday,Discrete numerical,One-Hot encoding with ignore,TRANS_DAY,TRANS_WEEK_OHEWI,Ordinary cross-feature relationship,False,-0.009581373093231167,Very weak or negligible,-0.009413612136232371,Very weak or negligible,0.009581373093231167,0.009413612136232371,-0.00016776095699879562,0.00016776095699879562,0.009581373093231167,False
TRANS_DAY,RECEIVE_CATEGORY_OHEWI_entertainment,Discrete numerical,One-Hot encoding with ignore,TRANS_DAY,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,-0.0002346222972789353,Very weak or negligible,-0.00022990666986824547,Very weak or negligible,0.0002346222972789353,0.00022990666986824547,-4.715627410689833e-06,4.715627410689833e-06,0.0002346222972789353,False
TRANS_DAY,RECEIVE_CATEGORY_OHEWI_food_dining,Discrete numerical,One-Hot encoding with ignore,TRANS_DAY,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,-2.0785793856292126e-05,Very weak or negligible,-2.5651293651332558e-05,Very weak or negligible,2.0785793856292126e-05,2.5651293651332558e-05,4.865499795040432e-06,4.865499795040432e-06,2.5651293651332558e-05,False
TRANS_DAY,RECEIVE_CATEGORY_OHEWI_gas_transport,Discrete numerical,One-Hot encoding with ignore,TRANS_DAY,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,0.00027633086251661963,Very weak or negligible,0.00027693391290541043,Very weak or negligible,0.00027633086251661963,0.00027693391290541043,-6.030503887908037e-07,6.030503887908037e-07,0.00027693391290541043,False
TRANS_DAY,RECEIVE_CATEGORY_OHEWI_grocery_net,Discrete numerical,One-Hot encoding with ignore,TRANS_DAY,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,0.0010069055037300082,Very weak or negligible,0.0010072756277026676,Very weak or negligible,0.0010069055037300082,0.0010072756277026676,-3.701239726593662e-07,3.701239726593662e-07,0.0010072756277026676,False
TRANS_DAY,RECEIVE_CATEGORY_OHEWI_grocery_pos,Discrete numerical,One-Hot encoding with ignore,TRANS_DAY,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,0.0006895853744031309,Very weak or negligible,0.0006919365790541738,Very weak or negligible,0.0006895853744031309,0.0006919365790541738,-2.3512046510429027e-06,2.3512046510429027e-06,0.0006919365790541738,False
TRANS_DAY,RECEIVE_CATEGORY_OHEWI_health_fitness,Discrete numerical,One-Hot encoding with ignore,TRANS_DAY,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,0.00022712906933874526,Very weak or negligible,0.0002317453346685663,Very weak or negligible,0.00022712906933874526,0.0002317453346685663,-4.6162653298210325e-06,4.6162653298210325e-06,0.0002317453346685663,False
TRANS_DAY,RECEIVE_CATEGORY_OHEWI_home,Discrete numerical,One-Hot encoding with ignore,TRANS_DAY,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,-0.0013123582994701926,Very weak or negligible,-0.0013089085112703031,Very weak or negligible,0.0013123582994701926,0.0013089085112703031,-3.449788199889458e-06,3.449788199889458e-06,0.0013123582994701926,False
TRANS_DAY,RECEIVE_CATEGORY_OHEWI_kids_pets,Discrete numerical,One-Hot encoding with ignore,TRANS_DAY,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,-0.00022563767868045412,Very weak or negligible,-0.00022522411653219397,Very weak or negligible,0.00022563767868045412,0.00022522411653219397,-4.135621482601493e-07,4.135621482601493e-07,0.00022563767868045412,False
TRANS_DAY,RECEIVE_CATEGORY_OHEWI_misc_net,Discrete numerical,One-Hot encoding with ignore,TRANS_DAY,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,-0.0007869354721352468,Very weak or negligible,-0.0007949247547739707,Very weak or negligible,0.0007869354721352468,0.0007949247547739707,7.989282638723861e-06,7.989282638723861e-06,0.0007949247547739707,False
TRANS_DAY,RECEIVE_CATEGORY_OHEWI_misc_pos,Discrete numerical,One-Hot encoding with ignore,TRANS_DAY,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,0.0012778153813286413,Very weak or negligible,0.0012805808879613526,Very weak or negligible,0.0012778153813286413,0.0012805808879613526,-2.76550663271132e-06,2.76550663271132e-06,0.0012805808879613526,False
TRANS_DAY,RECEIVE_CATEGORY_OHEWI_personal_care,Discrete numerical,One-Hot encoding with ignore,TRANS_DAY,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,-0.0006680190028652735,Very weak or negligible,-0.0006675808277503859,Very weak or negligible,0.0006680190028652735,0.0006675808277503859,-4.381751148876088e-07,4.381751148876088e-07,0.0006680190028652735,False
TRANS_DAY,RECEIVE_CATEGORY_OHEWI_shopping_net,Discrete numerical,One-Hot encoding with ignore,TRANS_DAY,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,0.0007575268963233301,Very weak or negligible,0.0007503614251688322,Very weak or negligible,0.0007575268963233301,0.0007503614251688322,7.165471154497961e-06,7.165471154497961e-06,0.0007575268963233301,False
TRANS_DAY,RECEIVE_CATEGORY_OHEWI_shopping_pos,Discrete numerical,One-Hot encoding with ignore,TRANS_DAY,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,-0.0009596331704469971,Very weak or negligible,-0.0009611655245350996,Very weak or negligible,0.0009596331704469971,0.0009611655245350996,1.5323540881025327e-06,1.5323540881025327e-06,0.0009611655245350996,False
TRANS_DAY,RECEIVE_CATEGORY_OHEWI_travel,Discrete numerical,One-Hot encoding with ignore,TRANS_DAY,RECEIVE_CATEGORY_OHEWI,Ordinary cross-feature relationship,False,0.0005430826328488149,Very weak or negligible,0.000543565943412951,Very weak or negligible,0.0005430826328488149,0.000543565943412951,-4.833105641361638e-07,4.833105641361638e-07,0.000543565943412951,False
SEND_POP_REGISTER,SEND_LAT_REGISTER,Discrete numerical,Continuous geographic,SEND_POP_REGISTER,SEND_LAT_REGISTER,Ordinary cross-feature relationship,False,-0.15481598829499257,Weak,-0.26364845657629665,Weak,0.15481598829499257,0.26364845657629665,0.10883246828130408,0.10883246828130408,0.26364845657629665,False
SEND_POP_REGISTER,SEND_LONG_REGISTER,Discrete numerical,Continuous geographic,SEND_POP_REGISTER,SEND_LONG_REGISTER,Ordinary cross-feature relationship,False,-0.05235906286033099,Very weak or negligible,0.08705128748396172,Very weak or negligible,0.05235906286033099,0.08705128748396172,-0.13941035034429272,0.03469222462363073,0.08705128748396172,False
SEND_POP_REGISTER,RECEIVE_LAT,Discrete numerical,Continuous geographic,SEND_POP_REGISTER,RECEIVE_LAT,Ordinary cross-feature relationship,False,-0.15386317418534307,Weak,-0.2627232136059931,Weak,0.15386317418534307,0.2627232136059931,0.10886003942065003,0.10886003942065003,0.2627232136059931,False
SEND_POP_REGISTER,RECEIVE_LONG,Discrete numerical,Continuous geographic,SEND_POP_REGISTER,RECEIVE_LONG,Ordinary cross-feature relationship,False,-0.05232921022444757,Very weak or negligible,0.08617110353914909,Very weak or negligible,0.05232921022444757,0.08617110353914909,-0.13850031376359667,0.03384189331470151,0.08617110353914909,False
SEND_POP_REGISTER,SEND_GENDER_BE,Discrete numerical,Binary encoding,SEND_POP_REGISTER,SEND_GENDER_BE,Ordinary cross-feature relationship,False,-0.028862448940523568,Very weak or negligible,0.04070829082410941,Very weak or negligible,0.028862448940523568,0.04070829082410941,-0.06957073976463297,0.01184584188358584,0.04070829082410941,False
SEND_POP_REGISTER,TRANS_YEAR_BE,Discrete numerical,Binary encoding,SEND_POP_REGISTER,TRANS_YEAR_BE,Ordinary cross-feature relationship,False,-0.0016597637039134183,Very weak or negligible,-0.0033796967726759434,Very weak or negligible,0.0016597637039134183,0.0033796967726759434,0.001719933068762525,0.001719933068762525,0.0033796967726759434,False
SEND_POP_REGISTER,TRANS_NUM_CARD_FEWF,Discrete numerical,Frequency encoding with fallback,SEND_POP_REGISTER,TRANS_NUM_CARD_FEWF,Ordinary cross-feature relationship,False,0.022819072826784886,Very weak or negligible,-0.005577526640309723,Very weak or negligible,0.022819072826784886,0.005577526640309723,0.028396599467094608,0.017241546186475165,0.022819072826784886,False
SEND_POP_REGISTER,SEND_NAME_FEWF,Discrete numerical,Frequency encoding with fallback,SEND_POP_REGISTER,SEND_NAME_FEWF,Ordinary cross-feature relationship,False,0.02066655351614065,Very weak or negligible,-0.006472380752937696,Very weak or negligible,0.02066655351614065,0.006472380752937696,0.027138934269078346,0.014194172763202952,0.02066655351614065,False
SEND_POP_REGISTER,SEND_JOB_FEWF,Discrete numerical,Frequency encoding with fallback,SEND_POP_REGISTER,SEND_JOB_FEWF,Ordinary cross-feature relationship,False,0.04174154789626464,Very weak or negligible,-0.023619219365042066,Very weak or negligible,0.04174154789626464,0.023619219365042066,0.06536076726130671,0.018122328531222576,0.04174154789626464,False
SEND_POP_REGISTER,RECEIVE_LOC_FEWF,Discrete numerical,Frequency encoding with fallback,SEND_POP_REGISTER,RECEIVE_LOC_FEWF,Ordinary cross-feature relationship,False,-0.012591486952340039,Very weak or negligible,-0.035622720591519434,Very weak or negligible,0.012591486952340039,0.035622720591519434,0.023031233639179395,0.023031233639179395,0.035622720591519434,False
SEND_POP_REGISTER,TRANS_MONTH_SIN,Discrete numerical,Cyclical sine/cosine,SEND_POP_REGISTER,TRANS_MONTH_SIN,Ordinary cross-feature relationship,False,0.000604832103202392,Very weak or negligible,0.00022545981275142103,Very weak or negligible,0.000604832103202392,0.00022545981275142103,0.00037937229045097095,0.00037937229045097095,0.000604832103202392,False
SEND_POP_REGISTER,TRANS_MONTH_COS,Discrete numerical,Cyclical sine/cosine,SEND_POP_REGISTER,TRANS_MONTH_COS,Ordinary cross-feature relationship,False,0.0009342593187129029,Very weak or negligible,0.001008362748270254,Very weak or negligible,0.0009342593187129029,0.001008362748270254,-7.410342955735112e-05,7.410342955735112e-05,0.001008362748270254,False
SEND_POP_REGISTER,TRANS_HOUR_SIN,Discrete numerical,Cyclical sine/cosine,SEND_POP_REGISTER,TRANS_HOUR_SIN,Ordinary cross-feature relationship,False,-0.019958644580652763,Very weak or negligible,-0.03177854819493878,Very weak or negligible,0.019958644580652763,0.03177854819493878,0.011819903614286014,0.011819903614286014,0.03177854819493878,False
SEND_POP_REGISTER,TRANS_HOUR_COS,Discrete numerical,Cyclical sine/cosine,SEND_POP_REGISTER,TRANS_HOUR_COS,Ordinary cross-feature relationship,False,0.0003098923730697384,Very weak or negligible,-0.00025648001528593664,Very weak or negligible,0.0003098923730697384,0.00025648001528593664,0.000566372388355675,5.341235778380174e-05,0.0003098923730697384,False
SEND_POP_REGISTER,TRANS_WEEK_OHEWI_Friday,Discrete numerical,One-Hot encoding with ignore,SEND_POP_REGISTER,TRANS_WEEK_OHEWI,Ordinary cross-feature relationship,False,-0.003759871302699238,Very weak or negligible,-0.004630502271710053,Very weak or negligible,0.003759871302699238,0.004630502271710053,0.0008706309690108146,0.0008706309690108146,0.004630502271710053,False
SEND_POP_REGISTER,TRANS_WEEK_OHEWI_Monday,Discrete numerical,One-Hot encoding with ignore,SEND_POP_REGISTER,TRANS_WEEK_OHEWI,Ordinary cross-feature relationship,False,0.0031374529961192754,Very weak or negligible,0.005159126604328867,Very weak or negligible,0.0031374529961192754,0.005159126604328867,-0.002021673608209592,0.002021673608209592,0.005159126604328867,False
